ConstituentID,DisplayName,Nationality,Gender
4055,Sahlan Momo,Italian,Male
6205,Edward Wadsworth,British,Male
27465,Emma Woffenden,British,Male
41170,Johanna Calle,Colombian,Female
45461,Jakub Szczęsny,Polish,Male
3696,Leo Maillet,Nationality unknown,Male
72398,Ann Messner,American,Female
9833,"RFSU Rehab, Stockholm, Sweden",Swedish,
7527,Daniel Libeskind,American,Male
7857,The Group,Finnish,
67664,Samuel Szczekacz,Polish,Male
48356,"Brigadas Ramona Parra, Juventudes Comunistas de Chile",Chilean,
5898,Kristians Tonny,Dutch,Male
7879,Ward Jackson,American,Male
1554,Disney Studios,American,
68838,DVF Studio LLC,,
41284,Adam Ant (Stuart Leslie Goddard),British,Male
74154,"Aluminium Menziken und Gontenschwil A.G., Zürich",Swiss,
812,William Brown,American,Male
7875,Gabriele Evertz,American,Female
3996,Zwi Milshtein,Israeli,Male
10813,"Andrew Maclaren Ltd., England",,
43624,João Luis Sol de Carvalho,Mozambican,Male
573,Julius Bissier,German,Male
8038,Francesco Scansetti,Italian,Male
41369,Margarete Kubicka,German,Female
8434,Pentagram,American,
48012,Rene De La Nuez,Cuban,Male
36940,Eric Andersen,Danish,Male
22874,"Joel Sanders, Architect",,
47760,Toshio Sasaki,,
3132,Allen Klein,American,Male
24470,Imre Kinszki,Hungarian,Male
31320,Martin Adel,,Male
7962,Sarah Sze,American,Female
32352,Alan Raymond,American,Male
39771,George Georgiou,British,Male
74705,Costantino Ciervo,Italian,Male
438,Peter Behrens,German,Male
10292,Knoll In-house Design Team,,
38483,Susan Kare,American,Female
2810,Inagaki Tomoo,Japanese,Male
38493,Just van Rossum,Dutch,Male
74017,Yongyoot Thongkongtoon,Thai,Male
30478,Rafael Lozano-Hemmer,Mexican,Male
18214,Earle Brown,American,Male
26378,"Vincent-HRD Company Ltd., Stevenage, Herts, England",British,
28138,Richard Dupont,American,Male
7685,Peter Nadin,American,Male
41227,Cami Stone,Belgian,Female
14729,Fritz Zeymer,Austrian,Male
8549,Marc Allégret,French,Male
158,Jiþi Anderle,Czech,Male
46966,Vit Mach,Czech,
43511,Tom Shortlidge,American,Male
177,Henning Andreasen,Danish,Male
24344,A. Rozanova,,
46350,Edwin Middleton,American,Male
36619,Tomas Saraceno,Argentine,Male
46891,Alex James,,
41920,Charles A. Nichols,American,Male
49102,Tvar Schlosser,Czechoslovakian,
33292,Sarah Williams,American,Female
5469,Max Slevogt,German,Male
48637,Matt Keegan,American,Male
1875,Harvey J. Finison,American,Male
1992,Ray H. French,American,Male
44066,Leonard Soned,,Male
1690,William Eggleston,American,Male
3412,Uwe Lausen,German,Male
7557,Franz West,Austrian,Male
5836,Edmund Teske,American,Male
6248,Henry de Waroquier,French,Male
34431,Eurocarbon BV,,
24532,Adolf Navara,Czech,Male
24705,Giulio Iacchetti,Italian,Male
37719,Destroy All Monsters,,
10166,"Cesar Color, Inc., USA",,
67285,Keiichi Tanaami,Japanese,Male
7463,Sara Sosnowy,American,Female
5291,Emma Gismondi Schweinberger,Italian,Female
1301,Robert Cremean,American,Male
6859,Andrzej Kalina,Polish,Male
6361,Svend Wiig Hansen,Danish,Male
38192,Alex Flett,Scottish,Male
4205,Fred Nagler,American,
9286,"Anoishi Saw Manufacturing Co., Japan",,
33015,Philip Worthington,British,Male
9277,"J.P. Kayser-Sohn Krefeld-Brockman, Germany",,
8655,Linnaeus Tripe,British,Male
1647,Charles Marie Dulac,French,Male
44135,Alfonso Ianelli,American,Male
6826,Joseph Masheck,American,Male
74629,Joseph Wesner,American,Male
9980,"Authentics artipresent GmbH, Germany",,
10239,M. Katsuyoshi,,
6284,Svend Weihrauch,Danish,Male
5329,Hakuyou Seki,Japanese,Male
688,Derek Boshier,British,Male
24153,N. A. Trotskii,,
26616,Leandro Katz,Argentine,Male
5032,Ed Rossbach,American,Male
24576,František Vobecký,Czech,Male
6880,Charles Schenk,American,Male
8441,Benjamin Chia,,Male
10727,Anonymous,,
29062,Crye Precision,American,
3358,Nils Landberg,Swedish,Male
4661,Anne Poirier,French,Female
3142,Werner Klemke,German,Male
445,Vanessa Bell,British,Female
41491,Larry Carty,,Male
2797,Takenobu Igarashi,Japanese,Male
34064,João Moreira Salles,Brazilian,Male
6013,Unknown Designer,French,
3950,Sheila Metzner,American,Female
512,Francis Bernard,French,Male
7630,Hale Woodruff,American,Male
817,Kenneth Brozen,American,Male
5093,Morgan Russell,American,Male
656,Emile Bondonneau,French,Male
1860,John Ferren,American,Male
30682,Stefan Sagmeister,American,Male
5923,Michael Train,American,Male
47774,Lejaren Hiller,American,
2561,Howard Head,American,Male
8551,Eddie Hausner/The New York Times,American,Male
958,Josef Capek,Czech,Male
4790,Bedri Rahmi,Turkish,Male
38634,James Wells Champney,American,Male
2784,Paul Huxley,British,Male
3387,Raoul François Larche,French,Male
41938,Rudy Larriva,American,Male
7513,Harry J. Powell,British,Male
43690,Allan Alcorn,American,Male
4350,Futzie Nutzle,American,Female
22789,Michael Kennedy,,Male
5699,Karl Struss,American,Male
724,Mark Boyle,British,Male
8713,William M. Heynes,British,Male
1344,Ronnie Cutrone,American,Male
2563,Dennis Hearne,American,Male
49193,Helen Mayer Harrison,American,Female
48894,Sheila McLaughlin,American,Female
37003,Jane Knížák,,Female
9100,"Gavina, Italy",,
40394,Eichinger oder Knechtl,,
352,Robert Barry,American,Male
32736,Tilt,French,
3301,Moshe Kupfermann,Israeli,Male
7930,Jonas Mekas,Lithuanian,Male
9941,"Nybro, Sweden",Swedish,
41718,raumlaborberlin,,
7012,Esther Parada,American,Female
38613,Kurt Gerron,,
7165,Cesare Leonardi,Italian,Male
30983,Boris Manner,Austrian,Male
7462,Kim Jones,American,Male
37306,Edit deAk,American,Female
35576,Olivier Gondry,French,Male
10477,"Interex Inc., New York, NY",,
572,Antonio Bisquert Pérez,Spanish,Male
3638,Alexandre Lunois,French,Male
2609,Erik Herløw,Danish,Male
2856,Joseph Jachna,American,Male
4231,Carlo Nason,Italian,Male
3565,Carol Lipper,American,Female
4409,Ono Takahiro,Japanese,Male
26740,Dinh Q. Lê,American,Male
9752,"INAX Corporation, Tokoname, Japan",,
34830,Colin Campbell,Canadian,Male
10378,"OY Tampella AB, Finland",,
1921,Richard A. Florsheim,American,Male
4121,Ed Moses,American,Male
34861,John Sanborn,American,Male
5877,Sidney Tillim,American,Male
82,Peter Agostini,American,Male
9409,"Danese S.r.l., Italy",,
3577,Lobel,French,
23372,Nikolai Grigoriev,,Male
9989,"E. Kold Christensen, Copenhagen, Denmark",,
1117,Halina Chrostowska,Polish,Female
47903,Bob,,
34409,Yael Bartana,Israeli,Female
6460,Russel Wright,American,Male
538,Pierre Betz,French,Male
3495,Alfred Leslie,American,Male
9280,"Gebrüder Thonet A.G., Germany",,
474,Anthony Benjamin,British,Male
46151,Felipe Tarsitano,Argentine,Male
6488,Tad Yamashiro,American,Male
2058,Emile Gallé,French,Male
10594,"Diehl Manufacturing Co., Elizabeth, NJ",,
7109,Will Sales,American,Male
46794,D.B. Glen,,
3830,Bruno Mathsson,Swedish,Male
40913,Leo Vroegindeweij,,
33474,Richard Davis,,Male
30861,Thomas Baumann,Austrian,Male
69693,Design Earth,,
11058,"J.A. Henckels, USA",,
3136,William Klein,American,Male
35518,Hironori Terai,Japanese,Male
985,Carpenter,British,
74554,Ulla von Brandenburg,German,
6745,Mabelle Richardson,American,Female
6383,Clara McDonald Williamson,American,Female
71137,Kent Floeter,American,Male
8574,Franz Lowy/Times Wide World,Austrian,Male
927,Edwin Calligan,British,Male
22780,"World Pictures, Copenhagen",,
47600,Redd Kross,,
7852,Bastienne Schmidt,German,Male
40847,Justin Hoffmann,,
28615,Thomas Eggerer,German,Male
4048,László Moholy-Nagy,American,Male
69703,Jean Sellem,French,Male
5655,Albert Sterner,American,Male
33748,Mark Leckey,British,Male
28681,Tom Knechtel,American,Male
30866,Bodo Hell,Austrian,Male
27262,Thomas E. Noy,American,
8478,Christian Marclay,American,Male
452,Hans Bellmer,German,Male
32735,Frank Kozik,Spanish,Male
32041,Robert Altman,American,Male
2687,Charles Hoff,American,Male
2749,Douglas Huebler,American,Male
31381,Franz Kaltenbeck,Austrian,Male
75704,Jonathan Demme,American,Male
709,Jouineau Bourduge,French,
4386,Koyo Okada,Japanese,Male
9279,"Glass Com Production, Kimura Glass Co. Ltd.,Tokyo",,
36123,Moris (Israel Meza Moreno),Mexican,Male
6094,Luis Vargas Rosas,Chilean,Male
47255,Gerald Holtom,British,Male
3422,"Elizabeth ""Grandma"" Layton",American,Female
3607,Morris Louis,American,Male
3637,Evert Lundquist,Swedish,Male
8822,Gregory Baird,,Male
37888,Werkplaats Martin van Oel,Dutch,
2817,Will Insley,American,Male
49499,Amilcar de Castro,Brazilian,Male
44591,Xavier Dolan,Canadian,Male
5234,Julius Schmidt,American,Male
2274,Francisco de Goya,Spanish,Male
43634,Lúcia Murat,Brazilian,Female
7171,Robert Siegel,American,Male
3919,John Melin,Swedish,Male
30947,Cameron Jamie,American,Male
73693,Wang Qingsong,Chinese,Male
4001,Stephen Mindel,American,Male
29622,Anri Sala,Albanian,Male
7138,Carl Norby,American,Male
23448,Aleksandr Lopukhin,,Male
11049,"Brian Davis & Co., Pty Ltd., Victoria, Australia",,
2469,Samuel Halpert,American,Male
1479,Robert Delaunay,French,Male
7216,Gianfranco Facchetti,Italian,Male
2416,J. Gurney,American,Male
5787,Takeshi Imaji,Japanese,Male
1963,Hollis Frampton,American,Male
2330,April Greiman,American,Female
69956,Courtney Harmel,American,Female
7391,Marisa Merz,Italian,Female
5495,Vincent Smith,American,Male
5355,Jaroslav Šerých,Czech,Male
35597,Dimitri Devyatkin,American,Male
11072,"KBL Corporation, Boston, MA",,
7175,Toshio Shibata,Japanese,Male
2350,Laura Grisi,Italian,Female
37814,Charles Burns,American,Male
9620,"BP Solar (British Petroleum Solar), Aylesbury, England",,
1338,Charles H. Currier,American,Male
74633,Stelarc,Australian,Male
28224,Grayson Perry,British,Male
10358,"Azucena S.r.L., Milan",,
33150,Marco Pesenti Gritti,Italian,Male
49482,Ricardo Nicolayevsky,Mexican,Male
6311,Jane Wenger,American,Female
42011,Bernhard Höke,,
6312,Wilhelm Wenk,German,Male
5591,Paul Staiger,American,Male
43533,Hong Sang-soo,Korean,Male
47212,Marina Pinsky,Russian,Female
3853,Alfred H. Maurer,American,Male
5558,Gil Spear,American,Male
33202,Squid Labs,American,
5126,Erich Salomon,German,Male
682,Jonathan Borofsky,American,Male
2468,Gary L. Hallman,American,Male
6272,Todd Webb,American,Male
576,Auguste-Rosalie Bisson,French,Male
12025,Elena Guro,,Female
6070,Ed van Der Elsken,Dutch,Male
30726,Plank Collezioni Srl,Italian,
46026,Pavel Lungin,Russian,Male
6557,Daniel Zelaya,Argentine,Male
38263,Virgilio Forchiassin,Italian,
7067,Alison Saar,American,Female
48360,Jennifer A. Lewis,American,Female
30938,Noritoshi Hirakawa,Japanese,Male
1868,Rainer Fetting,German,Male
26860,"James Corner, Field Operations, New York",,
44574,Doris Dorrie,German,Female
8678,Hans Gösta Thames,Swedish,Male
2012,Othon Friesz,French,Male
67312,Cheryl Dunye,American,Female
48534,Jeff Goodman,,
10718,"frogdesign, Sunnydale, CA",American,
46872,Billy Childish,,Male
6053,Meyer Vaisman,American,Male
1425,Gino De Dominicis,Italian,Male
47172,Nick Fasciano,American,Male
6136,Luigi Veronesi,Italian,Male
47610,Pay The Man,,
183,Manuel Angeles Ortiz,Spanish,Male
4743,Leah De Prizio,American,Female
3593,Vincent Longo,American,Male
35066,Hans Gross,Austrian,Male
37577,Ranjani Shettar,Indian,Female
28938,Vicki Theriault,Canadian,
6866,Antoinette Araco,American,Female
6244,John D. Wareham,American,Male
9686,"Jaguar Ltd., Coventry, England",,
34296,Haythornthwaite//Creativelab,New Zealander,
2267,Hans Gött,German,Male
2840,Jozef Israels,Dutch,Male
9663,"Karhula Glassworks, Finland",,
24459,Olga Deineko,Russian,Female
41553,Marijan Jevšovar,Croatian,Male
3619,Dietrich Lubs,German,Male
8557,John Hubbard/Black Star Publishing Co.,American,Male
3970,Tomoko Miho,American,Female
22663,Carel Blazer,,Female
310,Joost Baljeu,Dutch,Male
131660,O. R. Orchard,,
7004,Leon Kossoff,British,Male
30945,Aleksandar Battista Ilic,Croatian,Male
5517,Rosalind Fox Solomon,American,Female
24555,Frieda Gertrud Riess,German,Female
6536,Jack Zajac,American,Male
3621,Maximilien Luce,French,Male
41377,Willi Tegtmeier,,
36548,Rosa Loy,German,Female
38915,Sharon Hayes,American,Female
1010,Sydney Cash,American,Male
19882,Hans Weigand,Austrian,Male
38190,Chris Diedericks,,Male
1229,Lia Cook,American,Female
28851,Paloma Varga Weisz,German,Female
8022,Jan Ohrn,Swedish,
26099,Markus Freitag,Swiss,Male
9796,"Haussmann & Haussmann, Zurich",,
34952,Walter Stern,,Male
47154,Adriana Salazar,Colombian,Female
38160,Jules Janssen,French,Male
23315,Mstislav Dobuzhinskii,,Male
4720,Enrico Prampolini,Italian,Male
45620,Lux Interior (Erick Lee Purkhiser),American,Male
7568,Thomas Blossfeldt,Swiss,Male
42349,Paolo Labañino,Cuban,Male
44445,"E. K. Cole Ltd, est. 1924",,
7574,Ortner & Ortner,Austrian,
27776,Jackie Piper,American,
4011,Luciano Miori,Italian,Male
41931,Robert Cannon,American,Male
47301,Paul Häberer,German,Male
5486,Kiki Smith,American,Female
3981,Pedro Millar,Chilean,Male
28746,Sally Osborn,Scottish,Female
7523,Willie Birch,American,Male
263,Johannes Theodor Baargeld (Alfred Emanuel Ferdinand Gruenwald),German,Male
47491,Ute Klophaus,German,
48758,Thomas Dimuzio,,
10772,Fratelli Chiminello,,
10422,"Riedel Crystal, Kufstein, Austria",,
22791,Joseph Bula,,Male
41986,Adam Helms,American,Male
23057,"Nottingham Rehab Ltd., England",,
33647,Lonnie van Brummelen,Dutch,Female
33371,Mark Foster,American,
34849,Helen De Michiel,American,Female
6844,Benedict Tisa,American,Male
10350,"O'Neill, Inc.",American,
6501,Alejandro Mario Yllanes,Bolivian,Male
33148,Walter Bender,American,Male
1749,Vera Ermolaeva,Russian,Female
7008,Jean Pierre Pincemin,French,Male
48937,Hendrik Willem van Loon,Dutch,Male
37782,Raúl Lozza,Argentine,Male
6249,Dody Weston Thompson,American,Male
27808,Ouzak Design Formation,Japanese,
35212,Shannon Ebner,American,Female
75076,Zoltán Réczey,Hungarian,Male
5561,Niles Spencer,American,Male
12608,David Lougée,French,Male
37694,Jean Tschumi,Swiss,Male
8344,Coort von Mannstein,German,Male
69841,Mihajlo Zorić,,
32314,David Lynch,American,Male
37830,Deborah Shaffer,,Female
23317,Sergei Sudeikin,,Male
48815,Amy O'Neill,American,Female
9210,"Ceramic Japan Co. Ltd., Aichi-ken, Japan",,
42889,Kate Greenaway,,
5704,Fritz Stuckenberg,German,Male
34307,Andrew Haythornthwaite,New Zealander,
37798,Armando Iannucci,Scottish,Male
17943,Krissy Clegg,,Female
4611,Ivan Picelj,Croatian,Male
5206,Josef Scharl,American,Male
5272,Gotthard Schuh,Swiss,Male
1298,Ralston Crawford,American,Male
39326,Philippe Decrauzat,Swiss,
7492,Kay Rosen,American,Female
38653,John Kelly,American,Male
2534,Hasui,Japanese,Male
10911,"TECTA Möbel, Lauenförde, Germany",,
69607,Robin Lee Crutchfield,American,Male
31077,Tiehai Zhou,Chinese,Male
24881,George Mejat / Movietone News / Twentieth Century Fox,,
22999,Sarah Morris,American,Female
34883,Neil Goldberg,American,Male
5198,Tobia Scarpa,Italian,Male
4400,Nathan Oliveira,American,Male
3836,Keizo Matsui,Japanese,Male
6265,F. Marriott Watson,British,
4615,Carl Pickhardt,American,Male
67625,Jochen Lempert,German,Male
4054,Johannes Molzahn,German,Male
5969,John Tunnard,British,Male
19053,Jean-Jacques Rullier,,Male
45516,Franco Rossi,Italian,Male
4582,Wolfgang Petrik,German,Male
41375,E. Anger,,
938,Jewett Campbell,American,Male
602,André Bloc,French,Male
39770,Moyra Davey,Canadian,Female
3641,Jean Lurçat,French,Male
6902,Glenn Ligon,American,Male
2088,Paolo Gasparini,Venezuelan,Male
3601,Erle Loran,American,Male
27179,Ann Ledy,American,Female
6567,Lolita Zikmane,Russian,Female
45954,Tom Wedell,American,Male
27188,Gloria Ortiz-Hernández,Colombian,Female
6125,Vladimir Velickovic,Yugoslav,Male
68230,Em Rooney,American,
4212,Makoto Nakamura,Japanese,Male
351,D. F. Barry,American,Male
35544,Klaus vom Bruch,German,Male
42599,Robyn Miller,American,Female
49176,George Stone,British,Male
3928,Leopoldo Menegatti,Italian,Male
6363,Hendrikus Th. Wijdeveld,Dutch,Male
2327,Caroline Greenwald,American,Female
2923,Jasper Johns,American,Male
7592,Paolo Rizzatto,Italian,Male
2720,Göran Hongell,Finnish,Male
10031,"Prophylactic Brush Co., Prolon Div., Florence, MA",,
48771,Robert Bell,,Male
7877,James Gross,American,Male
6461,Andrzej J. Wroblewski,Polish,Male
27856,Artecnica,American,
47977,Gilbert Baker,American,Male
8110,Wallace K. Harrison,American,Male
6982,Thomas Ruff,German,Male
6645,Pablo Palazuelo,Spanish,Male
74,Roy Adzak,British,Male
36605,Amy Granat,American,Female
32447,Wu Wenguang,Chinese,Male
28616,Lori Ellison,American,Female
48044,Anna Boghiguian,Egyptian,Female
209,Aleksandr Archipenko,American,Male
2672,Terry Hirst,American,Male
4757,Tom Purvis,British,Male
41741,Delphine Seyrig,French,Female
6761,Waltrud Markgraf,Nationality unknown,Male
6650,Paolo Favi,Italian,Male
41271,Nick Cave,American,Male
32173,Rhonda Abrams,Canadian,Female
38660,Emma Justine Farnsworth,American,Female
3081,Henry Khudyakov,Russian,Male
7223,Davide Mercatali,Italian,Male
7497,Karen Kunc,American,Female
48189,Matt Lucero,American,Male
44526,Brian Glenney,American,Male
37358,Amos Gitai,Israeli,Male
10965,"Hewlett-Packard Company, Santa Clara, CA",American,
3319,Pavel Kuznetsov,Russian,Male
462,Ahron Ben-Shmuel,American,Male
1984,David Freed,American,Male
1612,Tom Drahos,Czech,Male
220,Arman,American,Male
35867,Raffaella Mangiarotti,Italian,Female
8319,Fred Mayer,Swiss,Male
74912,Dino di Rosas,Chilean,
7451,Vincent de Rijk,Dutch,Male
13315,Nikolai Sedel'nikov,Russian,Male
6173,Carlo L. Vivarelli,Swiss,Male
74807,Slava Mizin,Russian,Male
466,C. Whitney Bender,American,
4415,Dennis Oppenheim,American,Male
123,Carlos Alonso,Argentine,Male
8448,John D. Thomas,American,Male
162,Carl Anderson,American,Male
6397,Gerd Winner,German,Male
74719,Brett Bennett,,Male
46464,Greg Porto,,Male
343,Tina Barney,American,Female
11140,"G.P.M. Company, Germany",German,
28495,Sara Shaughnessy,American,Female
432,Jan Bontjes van Beek,German,Male
5810,Leopoldo Tartarini,Italian,Male
30984,Dorit Margreiter,Austrian,Female
48801,William K. Howard,American,Male
2752,Ralph Hughes,American,Male
31265,Charlotte Zwerin,,Female
4425,Alicia Orlandi,Argentine,Female
2377,Gruppo N,,
35453,Bernar Hébert,Canadian,Male
45521,M/M Paris,,
30937,Susan Hiller,American,Female
4213,Yoshinobu Nakamura,Japanese,Male
44875,Héctor Vigliecca,Uruguayan,Male
3116,Alain Kirili,French,Male
212,Luis Arenal,Mexican,Male
74772,Yuri Avvakumov,Russian,Male
3549,Jerome Liebling,American,Male
2143,Cristos Gianakos,American,Male
1940,Günther Förg,German,Male
23602,Svetlov,,
2895,Valerie Jaudon,American,Female
9230,"Revere Copper and Brass, Inc., Rome, NY",American,
4330,Richard Nonas,American,Male
48917,Tamar Cohen,,Female
6850,Gerhard von Ruckteschell,German,Male
32758,Zhang Huan,Chinese,Male
5580,Friedrich St. Florian,American,Male
7905,Adolphe Terris,French,Male
34168,Kengo Kuma & Associates,,
34886,Paul Dougherty,American,Male
35633,Tom Sherman,Canadian,Male
49734,Mark Lee,American,Male
2552,Alex Hay,American,Male
32657,Design Collaborative Montreal Ltd.,,
2115,Hugo Gellert,American,Male
7336,Eszter Haraszty,American,Female
4196,Nadar (Gaspard-Félix Tournachon),French,Male
919,Letterio Calapai,American,Male
45790,Reginald Daniels,,Male
2112,Willi Geiger,German,Male
7037,Herbert G. Ponting,British,Male
4342,Ira Nowinski,American,Male
6617,Ulrich Rückriem,German,Male
3743,Pio Manzù,Italian,Male
5214,Elso Schiavo,Swiss,Male
